check_param,tau,tau_rel,far,frr,accept_rate,accept_precision,n_rejects_by_check
surface_warp.max_peak_to_valley_m,0.004000000000000001,0.5000000000000001,0.4121863799283154,0.23738872403560832,0.6038961038961039,0.6908602150537635,114
surface_warp.max_peak_to_valley_m,0.005039684199579493,0.6299605249474366,0.41935483870967744,0.23738872403560832,0.6071428571428571,0.6871657754010695,104
surface_warp.max_peak_to_valley_m,0.006349604207872796,0.7937005259840995,0.43010752688172044,0.2166172106824926,0.6233766233766234,0.6875,88
surface_warp.max_peak_to_valley_m,0.008,1.0,0.4444444444444444,0.21364985163204747,0.6314935064935064,0.6812339331619537,80
surface_warp.max_peak_to_valley_m,0.008000000000000004,1.0000000000000004,0.4444444444444444,0.21364985163204747,0.6314935064935064,0.6812339331619537,80
surface_warp.max_peak_to_valley_m,0.010079368399158987,1.2599210498948734,0.44802867383512546,0.21364985163204747,0.6331168831168831,0.6794871794871795,71
surface_warp.max_peak_to_valley_m,0.012699208415745594,1.5874010519681991,0.45161290322580644,0.21364985163204747,0.6347402597402597,0.6777493606138107,67
surface_warp.max_peak_to_valley_m,0.016,2.0,0.45161290322580644,0.21364985163204747,0.6347402597402597,0.6777493606138107,60
surface_warp.max_peak_to_valley_m,0.020158736798317974,2.519842099789747,0.45161290322580644,0.21364985163204747,0.6347402597402597,0.6777493606138107,44
surface_warp.max_peak_to_valley_m,0.025398416831491192,3.1748021039363987,0.45161290322580644,0.21364985163204747,0.6347402597402597,0.6777493606138107,34
surface_warp.max_peak_to_valley_m,0.032,4.0,0.45161290322580644,0.21364985163204747,0.6347402597402597,0.6777493606138107,25
normal_alignment.normal_alignment_max_deg,7.5,0.25,0.4444444444444444,0.21364985163204747,0.6314935064935064,0.6812339331619537,29
normal_alignment.normal_alignment_max_deg,9.44940787421155,0.31498026247371835,0.4444444444444444,0.21364985163204747,0.6314935064935064,0.6812339331619537,24
normal_alignment.normal_alignment_max_deg,11.905507889761497,0.3968502629920499,0.4444444444444444,0.21364985163204747,0.6314935064935064,0.6812339331619537,21
normal_alignment.normal_alignment_max_deg,15.000000000000004,0.5000000000000001,0.4444444444444444,0.21364985163204747,0.6314935064935064,0.6812339331619537,19
normal_alignment.normal_alignment_max_deg,18.898815748423097,0.6299605249474366,0.4444444444444444,0.21364985163204747,0.6314935064935064,0.6812339331619537,19
normal_alignment.normal_alignment_max_deg,23.811015779522982,0.7937005259840995,0.4444444444444444,0.21364985163204747,0.6314935064935064,0.6812339331619537,19
normal_alignment.normal_alignment_max_deg,29.999999999999996,0.9999999999999999,0.4444444444444444,0.21364985163204747,0.6314935064935064,0.6812339331619537,17
normal_alignment.normal_alignment_max_deg,30.0,1.0,0.4444444444444444,0.21364985163204747,0.6314935064935064,0.6812339331619537,17
normal_alignment.normal_alignment_max_deg,37.7976314968462,1.2599210498948734,0.4444444444444444,0.21364985163204747,0.6314935064935064,0.6812339331619537,16
normal_alignment.normal_alignment_max_deg,47.62203155904597,1.5874010519681991,0.4444444444444444,0.21364985163204747,0.6314935064935064,0.6812339331619537,12
normal_alignment.normal_alignment_max_deg,59.99999999999997,1.9999999999999991,0.4444444444444444,0.21364985163204747,0.6314935064935064,0.6812339331619537,9
normal_alignment.normal_alignment_max_deg,75.59526299369237,2.519842099789746,0.4444444444444444,0.21364985163204747,0.6314935064935064,0.6812339331619537,2
normal_alignment.normal_alignment_max_deg,95.24406311809196,3.1748021039363987,0.4444444444444444,0.21364985163204747,0.6314935064935064,0.6812339331619537,0
normal_alignment.normal_alignment_max_deg,120.0,4.0,0.4444444444444444,0.21364985163204747,0.6314935064935064,0.6812339331619537,0
surface_warp_robust.max_peak_to_valley_robust_m,0.0015,0.25,0.4050179211469534,0.2403560830860534,0.599025974025974,0.6937669376693767,124
surface_warp_robust.max_peak_to_valley_robust_m,0.0018898815748423095,0.31498026247371824,0.40860215053763443,0.2403560830860534,0.6006493506493507,0.6918918918918919,121
surface_warp_robust.max_peak_to_valley_robust_m,0.0023811015779523007,0.3968502629920501,0.4157706093189964,0.23738872403560832,0.6055194805194806,0.6890080428954424,108
surface_warp_robust.max_peak_to_valley_robust_m,0.003000000000000001,0.5000000000000001,0.4157706093189964,0.23738872403560832,0.6055194805194806,0.6890080428954424,103
surface_warp_robust.max_peak_to_valley_robust_m,0.00377976314968462,0.6299605249474366,0.4265232974910394,0.23738872403560832,0.6103896103896104,0.6835106382978723,93
surface_warp_robust.max_peak_to_valley_robust_m,0.004762203155904598,0.7937005259840996,0.44086021505376344,0.21364985163204747,0.6298701298701299,0.6829896907216495,74
surface_warp_robust.max_peak_to_valley_robust_m,0.006,1.0,0.4444444444444444,0.21364985163204747,0.6314935064935064,0.6812339331619537,72
surface_warp_robust.max_peak_to_valley_robust_m,0.006000000000000003,1.0000000000000004,0.4444444444444444,0.21364985163204747,0.6314935064935064,0.6812339331619537,72
surface_warp_robust.max_peak_to_valley_robust_m,0.007559526299369241,1.2599210498948734,0.4444444444444444,0.21364985163204747,0.6314935064935064,0.6812339331619537,66
surface_warp_robust.max_peak_to_valley_robust_m,0.009524406311809196,1.5874010519681991,0.4444444444444444,0.21364985163204747,0.6314935064935064,0.6812339331619537,58
surface_warp_robust.max_peak_to_valley_robust_m,0.012000000000000002,2.0000000000000004,0.4444444444444444,0.21364985163204747,0.6314935064935064,0.6812339331619537,50
surface_warp_robust.max_peak_to_valley_robust_m,0.015119052598738483,2.5198420997897473,0.4444444444444444,0.21364985163204747,0.6314935064935064,0.6812339331619537,37
surface_warp_robust.max_peak_to_valley_robust_m,0.019048812623618395,3.174802103936399,0.4444444444444444,0.21364985163204747,0.6314935064935064,0.6812339331619537,27
surface_warp_robust.max_peak_to_valley_robust_m,0.024,4.0,0.4444444444444444,0.21364985163204747,0.6314935064935064,0.6812339331619537,21
suction_force.holdability_safety_factor,0.5,0.25,0.4444444444444444,0.21364985163204747,0.6314935064935064,0.6812339331619537,10
suction_force.holdability_safety_factor,0.6299605249474366,0.3149802624737183,0.4444444444444444,0.21364985163204747,0.6314935064935064,0.6812339331619537,13
suction_force.holdability_safety_factor,0.7937005259840997,0.39685026299204984,0.4444444444444444,0.21364985163204747,0.6314935064935064,0.6812339331619537,17
suction_force.holdability_safety_factor,1.0,0.5,0.4444444444444444,0.21364985163204747,0.6314935064935064,0.6812339331619537,19
suction_force.holdability_safety_factor,1.2599210498948732,0.6299605249474366,0.4444444444444444,0.21364985163204747,0.6314935064935064,0.6812339331619537,22
suction_force.holdability_safety_factor,1.5874010519681996,0.7937005259840998,0.4444444444444444,0.21364985163204747,0.6314935064935064,0.6812339331619537,27
suction_force.holdability_safety_factor,2.0,1.0,0.4444444444444444,0.21364985163204747,0.6314935064935064,0.6812339331619537,32
suction_force.holdability_safety_factor,2.5198420997897464,1.2599210498948732,0.4444444444444444,0.22551928783382788,0.625,0.6779220779220779,41
suction_force.holdability_safety_factor,3.174802103936399,1.5874010519681996,0.4444444444444444,0.23738872403560832,0.6185064935064936,0.6745406824146981,48
suction_force.holdability_safety_factor,3.999999999999999,1.9999999999999996,0.44086021505376344,0.24629080118694363,0.612012987012987,0.6737400530503979,57
suction_force.holdability_safety_factor,5.039684199579493,2.5198420997897464,0.4336917562724014,0.2551928783382789,0.6038961038961039,0.6747311827956989,64
suction_force.holdability_safety_factor,6.349604207872796,3.174802103936398,0.4336917562724014,0.2818991097922849,0.5892857142857143,0.6666666666666666,78
suction_force.holdability_safety_factor,8.0,4.0,0.4229390681003584,0.3086053412462908,0.5698051948051948,0.6638176638176638,95
wrench_lever.moment_threshold,1.08,0.25,0.4229390681003584,0.3026706231454006,0.573051948051948,0.6657223796033994,94
wrench_lever.moment_threshold,1.3607147338864631,0.3149802624737183,0.44086021505376344,0.29376854599406527,0.586038961038961,0.6592797783933518,83
wrench_lever.moment_threshold,1.7143931361256555,0.39685026299204984,0.44086021505376344,0.27002967359050445,0.599025974025974,0.6666666666666666,71
wrench_lever.moment_threshold,2.16,0.5,0.44086021505376344,0.2551928783382789,0.6071428571428571,0.6711229946524064,60
wrench_lever.moment_threshold,2.721429467772926,0.6299605249474365,0.4444444444444444,0.23738872403560832,0.6185064935064936,0.6745406824146981,51
wrench_lever.moment_threshold,3.4287862722513114,0.7937005259840998,0.4444444444444444,0.22255192878338279,0.6266233766233766,0.6787564766839378,44
wrench_lever.moment_threshold,4.32,1.0,0.4444444444444444,0.21364985163204747,0.6314935064935064,0.6812339331619537,37
wrench_lever.moment_threshold,5.4428589355458525,1.2599210498948732,0.4444444444444444,0.20771513353115728,0.6347402597402597,0.6828644501278772,32
wrench_lever.moment_threshold,6.857572544502622,1.5874010519681994,0.4444444444444444,0.20771513353115728,0.6347402597402597,0.6828644501278772,27
wrench_lever.moment_threshold,8.64,2.0,0.4444444444444444,0.20771513353115728,0.6347402597402597,0.6828644501278772,21
wrench_lever.moment_threshold,10.885717871091703,2.519842099789746,0.4444444444444444,0.20474777448071216,0.6363636363636364,0.6836734693877551,16
wrench_lever.moment_threshold,13.715145089005238,3.1748021039363974,0.4444444444444444,0.20474777448071216,0.6363636363636364,0.6836734693877551,14
wrench_lever.moment_threshold,17.28,4.0,0.4444444444444444,0.20474777448071216,0.6363636363636364,0.6836734693877551,12
corridor_clear.noise_point_tolerance,0.0,0.0,0.4444444444444444,0.2166172106824926,0.6298701298701299,0.6804123711340206,97
corridor_clear.noise_point_tolerance,1.0,0.2,0.4444444444444444,0.2166172106824926,0.6298701298701299,0.6804123711340206,96
corridor_clear.noise_point_tolerance,2.0,0.4,0.4444444444444444,0.2166172106824926,0.6298701298701299,0.6804123711340206,95
corridor_clear.noise_point_tolerance,3.0,0.6,0.4444444444444444,0.21364985163204747,0.6314935064935064,0.6812339331619537,92
corridor_clear.noise_point_tolerance,5.0,1.0,0.4444444444444444,0.21364985163204747,0.6314935064935064,0.6812339331619537,92
corridor_clear.noise_point_tolerance,7.0,1.4,0.4444444444444444,0.21364985163204747,0.6314935064935064,0.6812339331619537,90
corridor_clear.noise_point_tolerance,10.0,2.0,0.44802867383512546,0.21364985163204747,0.6331168831168831,0.6794871794871795,87
corridor_clear.noise_point_tolerance,15.0,3.0,0.44802867383512546,0.21364985163204747,0.6331168831168831,0.6794871794871795,87
corridor_clear.noise_point_tolerance,20.0,4.0,0.45161290322580644,0.21364985163204747,0.6347402597402597,0.6777493606138107,86
